id,neo_reference_id,name,nasa_jpl_url,absolute_magnitude_h,is_potentially_hazardous_asteroid,close_approach_data,is_sentry_object,links_self,estimated_diameter_kilometers_estimated_diameter_min,estimated_diameter_kilometers_estimated_diameter_max,estimated_diameter_meters_estimated_diameter_min,estimated_diameter_meters_estimated_diameter_max,estimated_diameter_miles_estimated_diameter_min,estimated_diameter_miles_estimated_diameter_max,estimated_diameter_feet_estimated_diameter_min,estimated_diameter_feet_estimated_diameter_max,sentry_data
3434369,3434369,(2008 UW91),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3434369,21.71,False,"[{'close_approach_date': '2024-11-23', 'close_approach_date_full': '2024-Nov-23 10:29', 'epoch_date_close_approach': 1732357740000, 'relative_velocity': {'kilometers_per_second': '16.5169303557', 'kilometers_per_hour': '59460.9492805852', 'miles_per_hour': '36946.7215127058'}, 'miss_distance': {'astronomical': '0.0646769289', 'lunar': '25.1593253421', 'kilometers': '9675530.801581443', 'miles': '6012096.0555041934'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3434369?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.1209358264,0.2704207287,120.9358263879,270.4207287184,0.0751460154,0.1680315986,396.7710966464,887.2071436085,
3590076,3590076,(2011 XD),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3590076,24.0,False,"[{'close_approach_date': '2024-11-23', 'close_approach_date_full': '2024-Nov-23 19:26', 'epoch_date_close_approach': 1732389960000, 'relative_velocity': {'kilometers_per_second': '7.4739388109', 'kilometers_per_hour': '26906.1797191885', 'miles_per_hour': '16718.4537260702'}, 'miss_distance': {'astronomical': '0.4311784594', 'lunar': '167.7284207066', 'kilometers': '64503379.116121478', 'miles': '40080541.2233652764'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3590076?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0421264611,0.0941976306,42.1264610556,94.1976305719,0.0261761612,0.0585316759,138.2101784897,309.0473542854,
3735686,3735686,(2015 XP54),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3735686,24.0,False,"[{'close_approach_date': '2024-11-23', 'close_approach_date_full': '2024-Nov-23 14:30', 'epoch_date_close_approach': 1732372200000, 'relative_velocity': {'kilometers_per_second': '15.8392457378', 'kilometers_per_hour': '57021.2846562157', 'miles_per_hour': '35430.8087909692'}, 'miss_distance': {'astronomical': '0.1015206108', 'lunar': '39.4915176012', 'kilometers': '15187267.136778996', 'miles': '9436930.2025263048'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3735686?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0421264611,0.0941976306,42.1264610556,94.1976305719,0.0261761612,0.0585316759,138.2101784897,309.0473542854,
3766065,3766065,(2016 YM),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3766065,22.13,False,"[{'close_approach_date': '2024-11-23', 'close_approach_date_full': '2024-Nov-23 08:07', 'epoch_date_close_approach': 1732349220000, 'relative_velocity': {'kilometers_per_second': '13.8325244746', 'kilometers_per_hour': '49797.0881084347', 'miles_per_hour': '30941.9739971549'}, 'miss_distance': {'astronomical': '0.2150359826', 'lunar': '83.6489972314', 'kilometers': '32168924.970317062', 'miles': '19988843.0815849756'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3766065?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.099667824,0.2228640296,99.6678239968,222.8640296264,0.0619306955,0.138481245,326.9941836818,731.1812229596,
3774614,3774614,(2017 JE3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3774614,21.99,True,"[{'close_approach_date': '2024-11-23', 'close_approach_date_full': '2024-Nov-23 20:39', 'epoch_date_close_approach': 1732394340000, 'relative_velocity': {'kilometers_per_second': '14.8197215229', 'kilometers_per_hour': '53350.9974824962', 'miles_per_hour': '33150.2350746099'}, 'miss_distance': {'astronomical': '0.3722628433', 'lunar': '144.8102460437', 'kilometers': '55689728.437823771', 'miles': '34603992.6428031998'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3774614?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.1063053145,0.2377059096,106.3053144865,237.7059095613,0.0660550396,0.1477035587,348.7707279799,779.8750563251,
54100698,54100698,(2020 YZ),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54100698,21.46,False,"[{'close_approach_date': '2024-11-23', 'close_approach_date_full': '2024-Nov-23 04:06', 'epoch_date_close_approach': 1732334760000, 'relative_velocity': {'kilometers_per_second': '18.0849732533', 'kilometers_per_hour': '65105.9037118393', 'miles_per_hour': '40454.2766702815'}, 'miss_distance': {'astronomical': '0.4802762028', 'lunar': '186.8274428892', 'kilometers': '71848296.950568036', 'miles': '44644461.5338934568'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54100698?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.135692229,0.303417048,135.6922289935,303.4170480479,0.084315216,0.1885345546,445.1844925709,995.4627879173,
54312933,54312933,(2022 TU),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54312933,23.71,False,"[{'close_approach_date': '2024-11-23', 'close_approach_date_full': '2024-Nov-23 22:52', 'epoch_date_close_approach': 1732402320000, 'relative_velocity': {'kilometers_per_second': '17.0557309942', 'kilometers_per_hour': '61400.6315790314', 'miles_per_hour': '38151.964660871'}, 'miss_distance': {'astronomical': '0.3818001417', 'lunar': '148.5202551213', 'kilometers': '57116487.964018179', 'miles': '35490539.9026377102'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54312933?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0481454197,0.1076564312,48.1454196618,107.6564311691,0.0299161676,0.0668945843,157.9574186433,353.2035256368,
54495694,54495694,(2024 UJ3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54495694,24.459,False,"[{'close_approach_date': '2024-11-23', 'close_approach_date_full': '2024-Nov-23 14:25', 'epoch_date_close_approach': 1732371900000, 'relative_velocity': {'kilometers_per_second': '7.0538218687', 'kilometers_per_hour': '25393.7587274573', 'miles_per_hour': '15778.6941381804'}, 'miss_distance': {'astronomical': '0.1600073965', 'lunar': '62.2428772385', 'kilometers': '23936765.700645455', 'miles': '14873616.507619079'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54495694?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0341000469,0.076250023,34.1000469236,76.2500229571,0.0211887803,0.047379553,111.8767979488,250.1641253185,
54496391,54496391,(2024 US7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54496391,21.641,True,"[{'close_approach_date': '2024-11-23', 'close_approach_date_full': '2024-Nov-23 12:15', 'epoch_date_close_approach': 1732364100000, 'relative_velocity': {'kilometers_per_second': '23.2811402242', 'kilometers_per_hour': '83812.1048069612', 'miles_per_hour': '52077.5825674143'}, 'miss_distance': {'astronomical': '0.1255459116', 'lunar': '48.8373596124', 'kilometers': '18781400.962568292', 'miles': '11670221.4027827496'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54496391?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.1248403497,0.2791515083,124.8403497218,279.1515083127,0.0775721729,0.1734566519,409.5812129811,915.8514345327,
54499472,54499472,(2024 VO3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54499472,23.003,False,"[{'close_approach_date': '2024-11-23', 'close_approach_date_full': '2024-Nov-23 16:18', 'epoch_date_close_approach': 1732378680000, 'relative_velocity': {'kilometers_per_second': '10.0485305798', 'kilometers_per_hour': '36174.710087105', 'miles_per_hour': '22477.5580538459'}, 'miss_distance': {'astronomical': '0.0879397154', 'lunar': '34.2085492906', 'kilometers': '13155594.112246198', 'miles': '8174507.1244176124'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54499472?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0666737645,0.1490870697,66.6737644809,149.0870696952,0.0414291437,0.0926383816,218.7459534597,489.1308217388,
54499771,54499771,(2024 WB),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54499771,21.137,True,"[{'close_approach_date': '2024-11-23', 'close_approach_date_full': '2024-Nov-23 10:11', 'epoch_date_close_approach': 1732356660000, 'relative_velocity': {'kilometers_per_second': '11.2579212779', 'kilometers_per_hour': '40528.5166005188', 'miles_per_hour': '25182.8441065835'}, 'miss_distance': {'astronomical': '0.0529563665', 'lunar': '20.6000265685', 'kilometers': '7922159.631339355', 'miles': '4922601.730838899'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54499771?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.1574544635,0.3520788839,157.454463548,352.0788838541,0.0978376375,0.2187716081,516.5829021869,1155.114485304,
54499796,54499796,(2024 WE),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54499796,28.0,False,"[{'close_approach_date': '2024-11-23', 'close_approach_date_full': '2024-Nov-23 17:06', 'epoch_date_close_approach': 1732381560000, 'relative_velocity': {'kilometers_per_second': '2.7373372109', 'kilometers_per_hour': '9854.4139592626', 'miles_per_hour': '6123.1496070763'}, 'miss_distance': {'astronomical': '0.006830902', 'lunar': '2.657220878', 'kilometers': '1021888.38937874', 'miles': '634972.001117012'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54499796?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0066765941,0.0149293183,6.676594135,14.9293183439,0.004148642,0.0092766455,21.9048371017,48.9807047955,
54500028,54500028,(2024 WY),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54500028,25.211,False,"[{'close_approach_date': '2024-11-23', 'close_approach_date_full': '2024-Nov-23 11:31', 'epoch_date_close_approach': 1732361460000, 'relative_velocity': {'kilometers_per_second': '9.4081350207', 'kilometers_per_hour': '33869.2860746313', 'miles_per_hour': '21045.057227873'}, 'miss_distance': {'astronomical': '0.0373448988', 'lunar': '14.5271656332', 'kilometers': '5586717.315845556', 'miles': '3471425.1679424328'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54500028?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.02411876,0.053931187,24.1187600348,53.9311869708,0.014986698,0.0335112756,79.1297926725,176.9395954612,
54500716,54500716,(2024 WB4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54500716,25.018,False,"[{'close_approach_date': '2024-11-23', 'close_approach_date_full': '2024-Nov-23 16:21', 'epoch_date_close_approach': 1732378860000, 'relative_velocity': {'kilometers_per_second': '10.2269890941', 'kilometers_per_hour': '36817.1607388284', 'miles_per_hour': '22876.7519046348'}, 'miss_distance': {'astronomical': '0.064319183', 'lunar': '25.020162187', 'kilometers': '9622012.77694021', 'miles': '5978841.497026498'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54500716?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0263605809,0.0589440508,26.3605809101,58.9440508413,0.0163797005,0.0366261238,86.4848482729,193.385999762,
54502456,54502456,(2024 WQ15),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54502456,24.553,False,"[{'close_approach_date': '2024-11-23', 'close_approach_date_full': '2024-Nov-23 13:34', 'epoch_date_close_approach': 1732368840000, 'relative_velocity': {'kilometers_per_second': '3.2812399722', 'kilometers_per_hour': '11812.463899842', 'miles_per_hour': '7339.8056937657'}, 'miss_distance': {'astronomical': '0.1397699512', 'lunar': '54.3705110168', 'kilometers': '20909286.989523944', 'miles': '12992428.4683766672'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54502456?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0326553977,0.073019689,32.6553976503,73.0196889784,0.0202911171,0.0453723172,107.1371348271,239.565916388,
2345705,2345705,345705 (2006 VB14),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2345705,18.59,False,"[{'close_approach_date': '2024-11-22', 'close_approach_date_full': '2024-Nov-22 05:19', 'epoch_date_close_approach': 1732252740000, 'relative_velocity': {'kilometers_per_second': '20.472637548', 'kilometers_per_hour': '73701.495172741', 'miles_per_hour': '45795.2429310845'}, 'miss_distance': {'astronomical': '0.4090739662', 'lunar': '159.1297728518', 'kilometers': '61196594.015971994', 'miles': '38025800.2417377572'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/2345705?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.5088092249,1.1377320144,508.8092248706,1137.7320143896,0.3161592969,0.7069536795,1669.3216573245,3732.7167020901,
3643996,3643996,(2013 LX28),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3643996,21.89,False,"[{'close_approach_date': '2024-11-22', 'close_approach_date_full': '2024-Nov-22 00:39', 'epoch_date_close_approach': 1732235940000, 'relative_velocity': {'kilometers_per_second': '36.7589603219', 'kilometers_per_hour': '132332.2571590006', 'miles_per_hour': '82226.1183441579'}, 'miss_distance': {'astronomical': '0.4732247565', 'lunar': '184.0844302785', 'kilometers': '70793415.603668655', 'miles': '43988988.659611239'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3643996?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.1113153296,0.2489086439,111.3153296083,248.908643942,0.0691681177,0.154664613,365.2077859922,816.6294353908,
3673918,3673918,(2014 MA6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3673918,24.39,False,"[{'close_approach_date': '2024-11-22', 'close_approach_date_full': '2024-Nov-22 02:10', 'epoch_date_close_approach': 1732241400000, 'relative_velocity': {'kilometers_per_second': '4.429123761', 'kilometers_per_hour': '15944.8455396558', 'miles_per_hour': '9907.5069410156'}, 'miss_distance': {'astronomical': '0.3035414037', 'lunar': '118.0776060393', 'kilometers': '45409147.450330119', 'miles': '28215935.8353048822'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3673918?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.035200998,0.0787118244,35.2009980055,78.7118244161,0.0218728793,0.048909245,115.4888422963,258.2409020172,
3733300,3733300,(2015 VZ2),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3733300,22.6,False,"[{'close_approach_date': '2024-11-22', 'close_approach_date_full': '2024-Nov-22 22:14', 'epoch_date_close_approach': 1732313640000, 'relative_velocity': {'kilometers_per_second': '16.7607605676', 'kilometers_per_hour': '60338.7380433406', 'miles_per_hour': '37492.1453136524'}, 'miss_distance': {'astronomical': '0.2755522326', 'lunar': '107.1898184814', 'kilometers': '41222027.070704562', 'miles': '25614179.8764324756'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3733300?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0802703167,0.1794898848,80.2703167283,179.4898847799,0.049877647,0.1115298092,263.3540659348,588.8775935812,
3773655,3773655,(2017 FS128),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3773655,24.16,False,"[{'close_approach_date': '2024-11-22', 'close_approach_date_full': '2024-Nov-22 16:01', 'epoch_date_close_approach': 1732291260000, 'relative_velocity': {'kilometers_per_second': '22.3566201938', 'kilometers_per_hour': '80483.8326975428', 'miles_per_hour': '50009.523711426'}, 'miss_distance': {'astronomical': '0.0880305843', 'lunar': '34.2438972927', 'kilometers': '13169187.906135441', 'miles': '8182953.9162574458'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3773655?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0391340663,0.0875064325,39.1340663147,87.5064325156,0.0243167739,0.0543739595,128.3926101278,287.0946040544,
3797498,3797498,(2018 AG4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3797498,26.1,False,"[{'close_approach_date': '2024-11-22', 'close_approach_date_full': '2024-Nov-22 01:47', 'epoch_date_close_approach': 1732240020000, 'relative_velocity': {'kilometers_per_second': '7.0300160176', 'kilometers_per_hour': '25308.0576634875', 'miles_per_hour': '15725.4428298486'}, 'miss_distance': {'astronomical': '0.4686778826', 'lunar': '182.3156963314', 'kilometers': '70113212.953070062', 'miles': '43566330.3314563756'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3797498?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0160160338,0.0358129403,16.0160337979,35.8129403019,0.0099518989,0.0222531225,52.5460443254,117.4965270602,
54017089,54017089,(2020 KX),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54017089,26.33,False,"[{'close_approach_date': '2024-11-22', 'close_approach_date_full': '2024-Nov-22 00:58', 'epoch_date_close_approach': 1732237080000, 'relative_velocity': {'kilometers_per_second': '8.803516346', 'kilometers_per_hour': '31692.6588454322', 'miles_per_hour': '19692.5857142631'}, 'miss_distance': {'astronomical': '0.3391032196', 'lunar': '131.9111524244', 'kilometers': '50729119.362302252', 'miles': '31521613.0951129976'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54017089?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0144063837,0.0322136532,14.4063836669,32.2136531891,0.008951709,0.0200166299,47.2650397896,105.6878419288,
54065896,54065896,(2020 TK5),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54065896,23.65,False,"[{'close_approach_date': '2024-11-22', 'close_approach_date_full': '2024-Nov-22 22:10', 'epoch_date_close_approach': 1732313400000, 'relative_velocity': {'kilometers_per_second': '11.3275703333', 'kilometers_per_hour': '40779.2531999959', 'miles_per_hour': '25338.6420786308'}, 'miss_distance': {'astronomical': '0.1605357822', 'lunar': '62.4484192758', 'kilometers': '24015811.075903914', 'miles': '14922733.0262414532'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54065896?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0494942761,0.1106725658,49.4942760925,110.67256584,0.0307543078,0.0687687229,162.3828007753,363.0989809104,
54215648,54215648,(2021 VW),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54215648,25.07,False,"[{'close_approach_date': '2024-11-22', 'close_approach_date_full': '2024-Nov-22 10:03', 'epoch_date_close_approach': 1732269780000, 'relative_velocity': {'kilometers_per_second': '7.375600582', 'kilometers_per_hour': '26552.1620951525', 'miles_per_hour': '16498.4809418463'}, 'miss_distance': {'astronomical': '0.2479716967', 'lunar': '96.4609900163', 'kilometers': '37096037.646606029', 'miles': '23050408.9319360402'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54215648?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0257368254,0.0575492912,25.7368254194,57.5492911629,0.0159921169,0.0357594606,84.4384063091,188.8100164188,
54336638,54336638,(2022 YF4),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54336638,23.63,False,"[{'close_approach_date': '2024-11-22', 'close_approach_date_full': '2024-Nov-22 23:23', 'epoch_date_close_approach': 1732317780000, 'relative_velocity': {'kilometers_per_second': '10.0303360747', 'kilometers_per_hour': '36109.209868857', 'miles_per_hour': '22436.8587654573'}, 'miss_distance': {'astronomical': '0.1757178146', 'lunar': '68.3542298794', 'kilometers': '26287010.785214902', 'miles': '16333991.0847015676'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54336638?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.049952241,0.1116966065,49.9522409906,111.6966064835,0.0310388739,0.0694050321,163.8853103317,366.4586944153,
54392072,54392072,(2023 TS3),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54392072,20.31,False,"[{'close_approach_date': '2024-11-22', 'close_approach_date_full': '2024-Nov-22 09:56', 'epoch_date_close_approach': 1732269360000, 'relative_velocity': {'kilometers_per_second': '48.0755083558', 'kilometers_per_hour': '173071.83008075', 'miles_per_hour': '107540.1046410083'}, 'miss_distance': {'astronomical': '0.4943470624', 'lunar': '192.3010072736', 'kilometers': '73953267.575797088', 'miles': '45952429.6291242944'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54392072?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.2304384666,0.5152760759,230.4384665765,515.2760758959,0.1431877804,0.3201776106,756.031738683,1690.5383608424,
54499838,54499838,(2024 WV),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54499838,26.576,False,"[{'close_approach_date': '2024-11-22', 'close_approach_date_full': '2024-Nov-22 17:04', 'epoch_date_close_approach': 1732295040000, 'relative_velocity': {'kilometers_per_second': '6.1072734552', 'kilometers_per_hour': '21986.1844386155', 'miles_per_hour': '13661.3599918719'}, 'miss_distance': {'astronomical': '0.0197110573', 'lunar': '7.6676012897', 'kilometers': '2948732.187527951', 'miles': '1832257.2184336838'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54499838?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0128633764,0.028763384,12.8633763624,28.7633839666,0.007992929,0.0178727327,42.2026797049,94.3680606529,
54502458,54502458,(2024 WW15),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54502458,25.432,False,"[{'close_approach_date': '2024-11-22', 'close_approach_date_full': '2024-Nov-22 18:18', 'epoch_date_close_approach': 1732299480000, 'relative_velocity': {'kilometers_per_second': '8.8836043767', 'kilometers_per_hour': '31980.9757560294', 'miles_per_hour': '19871.7346301839'}, 'miss_distance': {'astronomical': '0.0539401124', 'lunar': '20.9827037236', 'kilometers': '8069325.922600588', 'miles': '5014046.6238725944'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/54502458?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0217848702,0.0487124506,21.7848701984,48.7124506446,0.0135364866,0.0302685042,71.4726735417,159.817756573,
3263235,3263235,(2004 XO),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3263235,21.62,True,"[{'close_approach_date': '2024-11-30', 'close_approach_date_full': '2024-Nov-30 06:02', 'epoch_date_close_approach': 1732946520000, 'relative_velocity': {'kilometers_per_second': '14.6082883566', 'kilometers_per_hour': '52589.8380837222', 'miles_per_hour': '32677.2802248551'}, 'miss_distance': {'astronomical': '0.1267458129', 'lunar': '49.3041212181', 'kilometers': '18960903.641258523', 'miles': '11781759.1952446974'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3263235?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.1260535197,0.2818642388,126.0535196822,281.8642388124,0.0783260016,0.1751422639,413.5614295141,924.7514692654,
3552578,3552578,(2010 WR7),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3552578,23.5,False,"[{'close_approach_date': '2024-11-30', 'close_approach_date_full': '2024-Nov-30 05:44', 'epoch_date_close_approach': 1732945440000, 'relative_velocity': {'kilometers_per_second': '21.7457388057', 'kilometers_per_hour': '78284.65970047', 'miles_per_hour': '48643.0431344392'}, 'miss_distance': {'astronomical': '0.4858307395', 'lunar': '188.9881576655', 'kilometers': '72679243.809724865', 'miles': '45160787.969798537'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3552578?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0530340723,0.1185877909,53.0340723319,118.5877908577,0.0329538346,0.0736870142,173.9963058693,389.0675677576,
3604236,3604236,(2012 JS17),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3604236,21.0,False,"[{'close_approach_date': '2024-11-30', 'close_approach_date_full': '2024-Nov-30 06:14', 'epoch_date_close_approach': 1732947240000, 'relative_velocity': {'kilometers_per_second': '12.8529509481', 'kilometers_per_hour': '46270.6234131456', 'miles_per_hour': '28750.7659757959'}, 'miss_distance': {'astronomical': '0.1861123221', 'lunar': '72.3976932969', 'kilometers': '27842006.966913927', 'miles': '17300220.9073371126'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3604236?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.1677084622,0.3750075218,167.7084621628,375.0075217981,0.1042091748,0.2330187988,550.2246310023,1230.3396778159,
3647027,3647027,(2013 RE6),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3647027,21.53,False,"[{'close_approach_date': '2024-11-30', 'close_approach_date_full': '2024-Nov-30 16:57', 'epoch_date_close_approach': 1732985820000, 'relative_velocity': {'kilometers_per_second': '5.7371234805', 'kilometers_per_hour': '20653.6445298291', 'miles_per_hour': '12833.3715135485'}, 'miss_distance': {'astronomical': '0.1914549747', 'lunar': '74.4759851583', 'kilometers': '28641256.416023889', 'miles': '17796851.4859481082'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3647027?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.1313877806,0.2937920088,131.3877806011,293.7920088369,0.0816405566,0.1825538343,431.0622861073,963.8845742724,
3836941,3836941,(2018 YG),https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3836941,24.3,False,"[{'close_approach_date': '2024-11-30', 'close_approach_date_full': '2024-Nov-30 22:24', 'epoch_date_close_approach': 1733005440000, 'relative_velocity': {'kilometers_per_second': '16.7012462693', 'kilometers_per_hour': '60124.4865694908', 'miles_per_hour': '37359.0177798039'}, 'miss_distance': {'astronomical': '0.3006686875', 'lunar': '116.9601194375', 'kilometers': '44979395.225695625', 'miles': '27948900.185524625'}, 'orbiting_body': 'Earth'}]",False,http://api.nasa.gov/neo/rest/v1/neo/3836941?api_key=zEV8WaqAclQozMvV7r8zkXjdX6O5NLcAqvgJgtwC,0.0366906138,0.0820427065,36.6906137531,82.0427064882,0.0227984834,0.0509789586,120.3760332259,269.1689931548,
